ID,sim_num,block_order,learning_trial,sim_choice,sim_approach_reward
6414,1,3,2,2,-0.81818
6414,1,3,3,1,-0.54545
6414,1,3,4,2,-0.27273
6414,1,3,5,1,0.45455
6414,1,3,6,1,-0.54545
6414,1,3,7,2,-0.81818
6414,1,3,8,1,0.54545
6414,1,3,9,2,0.18182
6414,1,3,10,2,0.72727
6414,1,3,11,2,-0.27273
6414,1,3,12,1,-0.36364
6414,1,3,13,1,-0.45455
6414,1,3,14,1,-0.36364
6414,1,3,15,2,-0.45455
6414,1,3,16,1,0.54545
6414,1,3,17,1,0.72727
6414,1,3,18,2,-0.36364
6414,1,3,19,2,-0.36364
6414,1,3,20,1,0.72727
6414,1,3,21,1,0.36364
6414,1,3,22,2,-0.54545
6414,1,3,23,2,-0.27273
6414,1,3,24,2,-0.81818
6414,1,3,25,2,0.45455
6414,1,3,26,2,-0.81818
6414,1,3,27,2,-0.54545
6414,1,3,28,2,0.27273
6414,1,3,29,2,-0.27273
6414,1,3,30,2,0.18182
6414,1,3,31,2,-0.45455
6414,1,3,32,2,-0.81818
6414,1,3,33,2,-0.45455
6414,1,3,34,1,-0.18182
6414,1,3,35,2,-0.54545
6414,1,3,36,2,0.090909
6414,1,3,37,2,-0.81818
6414,1,3,38,1,-0.63636
6414,1,3,39,1,0.54545
6414,1,3,40,1,0.54545
6414,1,3,41,2,-0.36364
6414,1,3,42,2,-0.45455
6414,1,3,43,2,0.63636
6414,1,3,44,2,-0.54545
6414,1,3,45,2,-0.27273
6414,1,3,46,2,-0.27273
6414,1,3,47,1,0.45455
6414,1,3,48,1,0.54545
6414,1,3,49,2,-0.45455
6414,1,3,50,2,-0.36364
6414,1,3,51,2,0.18182
6414,1,4,1,2,0.18182
6414,1,4,2,2,-0.45455
6414,1,4,3,2,0.63636
6414,1,4,4,1,-0.27273
6414,1,4,5,1,0.54545
6414,1,4,6,1,0.54545
6414,1,4,7,1,0.54545
6414,1,4,8,2,-0.090909
6414,1,4,9,1,0.54545
6414,1,4,10,2,-0.36364
6414,1,4,11,1,-0.090909
6414,1,4,12,2,-0.27273
6414,1,4,13,1,0.090909
6414,1,4,14,1,0.090909
6414,1,4,15,2,-0.45455
6414,1,4,16,1,0.36364
6414,1,4,17,1,0.54545
6414,1,4,18,2,-0.090909
6414,1,4,19,1,0.54545
6414,1,4,20,1,0.54545
6414,1,4,21,2,-0.090909
6414,1,4,22,1,0.45455
6414,1,4,23,2,-0.090909
6414,1,4,24,2,-0.54545
6414,1,4,25,2,-0.27273
6414,1,4,26,2,-0.45455
6414,1,4,27,2,-0.18182
6414,1,4,28,1,0.63636
6414,1,4,29,1,0.72727
6414,1,4,30,1,-0.090909
6414,1,4,31,2,-0.63636
6414,1,4,32,1,-0.45455
6414,1,4,33,1,-0.090909
6414,1,4,34,1,-0.090909
6414,1,4,35,2,-0.090909
6414,1,4,36,2,0.18182
6414,1,4,37,2,-0.090909
6414,1,4,38,1,0.72727
6414,1,4,39,1,0.27273
6414,1,4,40,1,0.63636
6414,1,4,41,2,-0.27273
6414,1,4,42,2,-0.27273
6414,1,4,43,2,-0.27273
6414,1,4,44,1,0.45455
6414,1,4,45,1,-0.090909
6414,1,4,46,2,-0.18182
6414,1,4,47,1,0.27273
6414,1,4,48,2,-0.45455
6414,1,4,49,2,-0.45455
6414,1,4,50,1,0.45455
6414,1,4,51,1,0.090909
6414,2,5,1,1,0.090909
6414,2,5,2,1,0.18182
6414,2,5,3,1,0.090909
6414,2,5,4,1,-0.27273
6414,2,5,5,1,0.090909
6414,2,5,6,1,0.36364
6414,2,5,7,1,0.090909
6414,2,5,8,2,-0.36364
6414,2,5,9,2,0.090909
6414,2,5,10,1,0.45455
6414,2,5,11,1,-0.45455
6414,2,5,12,2,-0.090909
6414,2,5,13,1,-0.090909
6414,2,5,14,1,-0.27273
6414,2,5,15,2,-0.18182
6414,2,5,16,1,0.27273
6414,2,5,17,1,0.45455
6414,2,5,18,2,0.18182
6414,2,5,19,2,-0.18182
6414,2,5,20,1,0.45455
6414,2,5,21,1,0.36364
6414,2,5,22,2,0.090909
6414,2,5,23,2,-0.36364
6414,2,5,24,2,-0.36364
6414,2,5,25,2,-0.090909
6414,2,5,26,2,-0.27273
6414,2,5,27,1,0.18182
6414,2,5,28,1,0.18182
6414,2,5,29,1,-0.36364
6414,2,5,30,2,0.090909
6414,2,5,31,1,0.18182
6414,2,5,32,1,0.090909
6414,2,5,33,1,-0.090909
6414,2,5,34,2,-0.090909
6414,2,5,35,1,0.36364
6414,2,5,36,2,-0.18182
6414,2,5,37,1,-0.18182
6414,2,5,38,2,0.090909
6414,2,5,39,1,0.45455
6414,2,5,40,1,0.18182
6414,2,5,41,1,0.45455
6414,2,5,42,1,-0.090909
6414,2,5,43,1,-0.36364
6414,2,5,44,1,0.54545
6414,2,5,45,1,0.18182
6414,2,5,46,1,0.18182
6414,2,5,47,1,0.090909
6414,2,5,48,1,0.090909
6414,2,5,49,1,0.36364
6414,2,5,50,2,0.18182
6414,2,5,51,1,0.27273
6414,2,6,1,1,0.45455
6414,2,6,2,2,-0.63636
6414,2,6,3,1,0.27273
6414,2,6,4,1,-0.18182
6414,2,6,5,2,-0.63636
6414,2,6,6,1,-0.45455
6414,2,6,7,2,0.63636
6414,2,6,8,1,0.45455
6414,2,6,9,1,-0.81818
6414,2,6,10,2,0.18182
6414,2,6,11,2,-0.81818
6414,2,6,12,2,0.63636
6414,2,6,13,2,0.27273
6414,2,6,14,1,-0.27273
6414,2,6,15,1,-0.45455
6414,2,6,16,1,0.27273
6414,2,6,17,2,-0.45455
6414,2,6,18,1,0.63636
6414,2,6,19,2,-0.81818
6414,2,6,20,1,0.27273
6414,2,6,21,1,0.63636
6414,2,6,22,2,0.81818
6414,2,6,23,1,0.18182
6414,2,6,24,1,-0.81818
6414,2,6,25,1,0.45455
6414,2,6,26,1,0.45455
6414,2,6,27,1,0.45455
6414,2,6,28,2,-0.63636
6414,2,6,29,2,-0.63636
6414,2,6,30,2,-0.27273
6414,2,6,31,2,0.27273
6414,2,6,32,1,-0.45455
6414,2,6,33,1,0.090909
6414,2,6,34,2,-0.18182
6414,2,6,35,1,-0.72727
6414,2,6,36,2,-0.81818
6414,2,6,37,2,-0.45455
6414,2,6,38,2,-0.27273
6414,2,6,39,1,0.27273
6414,2,6,40,2,0.63636
6414,2,6,41,2,-0.18182
6414,2,6,42,1,0.45455
6414,2,6,43,2,0.18182
6414,2,6,44,2,-0.63636
6414,2,6,45,1,0.36364
6414,2,6,46,2,-0.63636
6414,2,6,47,1,0.63636
6414,2,6,48,2,-0.45455
6414,2,6,49,2,-0.81818
6414,2,6,50,2,0.54545
6414,2,6,51,1,-0.36364
6414,2,7,1,2,0.54545
6414,2,7,2,2,-0.81818
6414,2,7,3,2,-0.54545
6414,2,7,4,2,-0.27273
6414,2,7,5,1,0.45455
6414,2,7,6,2,-0.54545
6414,2,7,7,2,-0.81818
6414,2,7,8,1,0.54545
6414,2,7,9,2,0.18182
6414,2,7,10,2,0.72727
6414,2,7,11,2,-0.27273
6414,2,7,12,1,-0.36364
6414,2,7,13,1,-0.45455
6414,2,7,14,1,-0.36364
6414,2,7,15,2,-0.45455
6414,2,7,16,2,0.54545
6414,2,7,17,1,0.72727
6414,2,7,18,2,-0.36364
6414,2,7,19,2,-0.36364
6414,2,7,20,1,0.72727
6414,2,7,21,1,0.36364
6414,2,7,22,2,-0.54545
6414,2,7,23,1,-0.27273
6414,2,7,24,2,-0.81818
6414,2,7,25,2,0.45455
6414,2,7,26,2,-0.81818
6414,2,7,27,2,-0.54545
6414,2,7,28,1,0.27273
6414,2,7,29,2,-0.27273
6414,2,7,30,1,0.18182
6414,2,7,31,2,-0.45455
6414,2,7,32,2,-0.81818
6414,2,7,33,2,-0.45455
6414,2,7,34,2,-0.18182
6414,2,7,35,2,-0.54545
6414,2,7,36,2,0.090909
6414,2,7,37,2,-0.81818
6414,2,7,38,1,-0.63636
6414,2,7,39,1,0.54545
6414,2,7,40,1,0.54545
6414,2,7,41,2,-0.36364
6414,2,7,42,2,-0.45455
6414,2,7,43,2,0.63636
6414,2,7,44,2,-0.54545
6414,2,7,45,2,-0.27273
6414,2,7,46,2,-0.27273
6414,2,7,47,1,0.45455
6414,2,7,48,1,0.54545
6414,2,7,49,2,-0.45455
6414,2,7,50,2,-0.36364
6414,2,7,51,2,0.18182
6414,2,8,1,2,0.18182
6414,2,8,2,2,-0.45455
6414,2,8,3,2,0.63636
6414,2,8,4,2,-0.27273
6414,2,8,5,1,0.54545
6414,2,8,6,1,0.54545
6414,2,8,7,1,0.54545
6414,2,8,8,2,-0.090909
6414,2,8,9,1,0.54545
6414,2,8,10,2,-0.36364
6414,2,8,11,2,-0.090909
6414,2,8,12,2,-0.27273
6414,2,8,13,1,0.090909
6414,2,8,14,1,0.090909
6414,2,8,15,1,-0.45455
6414,2,8,16,1,0.36364
6414,2,8,17,1,0.54545
6414,2,8,18,2,-0.090909
6414,2,8,19,1,0.54545
6414,2,8,20,1,0.54545
6414,2,8,21,1,-0.090909
6414,2,8,22,1,0.45455
6414,2,8,23,1,-0.090909
6414,2,8,24,2,-0.54545
6414,2,8,25,2,-0.27273
6414,2,8,26,2,-0.45455
6414,2,8,27,1,-0.18182
6414,2,8,28,1,0.63636
6414,2,8,29,1,0.72727
6414,2,8,30,2,-0.090909
6414,2,8,31,2,-0.63636
6414,2,8,32,2,-0.45455
6414,2,8,33,1,-0.090909
6414,2,8,34,2,-0.090909
6414,2,8,35,2,-0.090909
6414,2,8,36,1,0.18182
6414,2,8,37,2,-0.090909
6414,2,8,38,1,0.72727
6414,2,8,39,1,0.27273
6414,2,8,40,1,0.63636
6414,2,8,41,2,-0.27273
6414,2,8,42,2,-0.27273
6414,2,8,43,2,-0.27273
6414,2,8,44,1,0.45455
6414,2,8,45,1,-0.090909
6414,2,8,46,2,-0.18182
6414,2,8,47,1,0.27273
6414,2,8,48,2,-0.45455
6414,2,8,49,2,-0.45455
6414,2,8,50,1,0.45455
6414,2,8,51,2,0.090909
6414,3,9,1,2,0.090909
6414,3,9,2,1,0.18182
6414,3,9,3,1,0.090909
6414,3,9,4,2,-0.27273
6414,3,9,5,1,0.090909
6414,3,9,6,1,0.36364
6414,3,9,7,1,0.090909
6414,3,9,8,2,-0.36364
6414,3,9,9,1,0.090909
6414,3,9,10,1,0.45455
6414,3,9,11,2,-0.45455
6414,3,9,12,1,-0.090909
6414,3,9,13,1,-0.090909
6414,3,9,14,2,-0.27273
6414,3,9,15,2,-0.18182
6414,3,9,16,2,0.27273
6414,3,9,17,1,0.45455
6414,3,9,18,2,0.18182
6414,3,9,19,2,-0.18182
6414,3,9,20,1,0.45455
6414,3,9,21,1,0.36364
6414,3,9,22,1,0.090909
6414,3,9,23,2,-0.36364
6414,3,9,24,2,-0.36364
6414,3,9,25,1,-0.090909
6414,3,9,26,2,-0.27273
6414,3,9,27,2,0.18182
6414,3,9,28,1,0.18182
6414,3,9,29,2,-0.36364
6414,3,9,30,1,0.090909
6414,3,9,31,1,0.18182
6414,3,9,32,1,0.090909
6414,3,9,33,2,-0.090909
6414,3,9,34,2,-0.090909
6414,3,9,35,1,0.36364
6414,3,9,36,1,-0.18182
6414,3,9,37,2,-0.18182
6414,3,9,38,2,0.090909
6414,3,9,39,1,0.45455
6414,3,9,40,1,0.18182
6414,3,9,41,1,0.45455
6414,3,9,42,2,-0.090909
6414,3,9,43,1,-0.36364
6414,3,9,44,1,0.54545
6414,3,9,45,1,0.18182
6414,3,9,46,1,0.18182
6414,3,9,47,1,0.090909
6414,3,9,48,2,0.090909
6414,3,9,49,1,0.36364
6414,3,9,50,1,0.18182
6414,3,9,51,1,0.27273
6414,3,10,1,1,0.45455
6414,3,10,2,1,-0.63636
6414,3,10,3,2,0.27273
6414,3,10,4,2,-0.18182
6414,3,10,5,1,-0.63636
6414,3,10,6,2,-0.45455
6414,3,10,7,2,0.63636
6414,3,10,8,2,0.45455
6414,3,10,9,1,-0.81818
6414,3,10,10,2,0.18182
6414,3,10,11,2,-0.81818
6414,3,10,12,1,0.63636
6414,3,10,13,1,0.27273
6414,3,10,14,2,-0.27273
6414,3,10,15,2,-0.45455
6414,3,10,16,1,0.27273
6414,3,10,17,2,-0.45455
6414,3,10,18,1,0.63636
6414,3,10,19,2,-0.81818
6414,3,10,20,1,0.27273
6414,3,10,21,1,0.63636
6414,3,10,22,2,0.81818
6414,3,10,23,1,0.18182
6414,3,10,24,2,-0.81818
6414,3,10,25,1,0.45455
6414,3,10,26,1,0.45455
6414,3,10,27,1,0.45455
6414,3,10,28,2,-0.63636
6414,3,10,29,2,-0.63636
6414,3,10,30,2,-0.27273
6414,3,10,31,2,0.27273
6414,3,10,32,1,-0.45455
6414,3,10,33,1,0.090909
6414,3,10,34,1,-0.18182
6414,3,10,35,2,-0.72727
6414,3,10,36,2,-0.81818
6414,3,10,37,2,-0.45455
6414,3,10,38,2,-0.27273
6414,3,10,39,2,0.27273
6414,3,10,40,1,0.63636
6414,3,10,41,2,-0.18182
6414,3,10,42,1,0.45455
6414,3,10,43,1,0.18182
6414,3,10,44,2,-0.63636
6414,3,10,45,1,0.36364
6414,3,10,46,2,-0.63636
6414,3,10,47,1,0.63636
6414,3,10,48,2,-0.45455
6414,3,10,49,2,-0.81818
6414,3,10,50,2,0.54545
6414,3,10,51,2,-0.36364
6414,3,11,1,1,0.54545
6414,3,11,2,1,-0.81818
6414,3,11,3,2,-0.54545
6414,3,11,4,2,-0.27273
6414,3,11,5,1,0.45455
6414,3,11,6,2,-0.54545
6414,3,11,7,2,-0.81818
6414,3,11,8,1,0.54545
6414,3,11,9,1,0.18182
6414,3,11,10,2,0.72727
6414,3,11,11,2,-0.27273
6414,3,11,12,2,-0.36364
6414,3,11,13,2,-0.45455
6414,3,11,14,1,-0.36364
6414,3,11,15,2,-0.45455
6414,3,11,16,1,0.54545
6414,3,11,17,1,0.72727
6414,3,11,18,1,-0.36364
6414,3,11,19,2,-0.36364
6414,3,11,20,1,0.72727
6414,3,11,21,1,0.36364
6414,3,11,22,2,-0.54545
6414,3,11,23,1,-0.27273
6414,3,11,24,1,-0.81818
6414,3,11,25,2,0.45455
6414,3,11,26,2,-0.81818
6414,3,11,27,2,-0.54545
6414,3,11,28,2,0.27273
6414,3,11,29,2,-0.27273
6414,3,11,30,1,0.18182
6414,3,11,31,2,-0.45455
6414,3,11,32,2,-0.81818
6414,3,11,33,2,-0.45455
6414,3,11,34,2,-0.18182
6414,3,11,35,2,-0.54545
6414,3,11,36,2,0.090909
6414,3,11,37,2,-0.81818
6414,3,11,38,1,-0.63636
6414,3,11,39,1,0.54545
6414,3,11,40,1,0.54545
6414,3,11,41,2,-0.36364
6414,3,11,42,2,-0.45455
6414,3,11,43,2,0.63636
6414,3,11,44,2,-0.54545
6414,3,11,45,2,-0.27273
6414,3,11,46,2,-0.27273
6414,3,11,47,2,0.45455
6414,3,11,48,1,0.54545
6414,3,11,49,2,-0.45455
6414,3,11,50,1,-0.36364
6414,3,11,51,1,0.18182
6414,3,12,1,2,0.18182
6414,3,12,2,2,-0.45455
6414,3,12,3,1,0.63636
6414,3,12,4,1,-0.27273
6414,3,12,5,1,0.54545
6414,3,12,6,1,0.54545
6414,3,12,7,2,0.54545
6414,3,12,8,1,-0.090909
6414,3,12,9,1,0.54545
6414,3,12,10,2,-0.36364
6414,3,12,11,2,-0.090909
6414,3,12,12,2,-0.27273
6414,3,12,13,1,0.090909
6414,3,12,14,2,0.090909
6414,3,12,15,2,-0.45455
6414,3,12,16,1,0.36364
6414,3,12,17,1,0.54545
6414,3,12,18,2,-0.090909
6414,3,12,19,1,0.54545
6414,3,12,20,1,0.54545
6414,3,12,21,1,-0.090909
6414,3,12,22,1,0.45455
6414,3,12,23,1,-0.090909
6414,3,12,24,2,-0.54545
6414,3,12,25,2,-0.27273
6414,3,12,26,2,-0.45455
6414,3,12,27,2,-0.18182
6414,3,12,28,1,0.63636
6414,3,12,29,1,0.72727
6414,3,12,30,1,-0.090909
6414,3,12,31,2,-0.63636
6414,3,12,32,2,-0.45455
6414,3,12,33,1,-0.090909
6414,3,12,34,2,-0.090909
6414,3,12,35,1,-0.090909
6414,3,12,36,2,0.18182
6414,3,12,37,2,-0.090909
6414,3,12,38,1,0.72727
6414,3,12,39,1,0.27273
6414,3,12,40,1,0.63636
6414,3,12,41,2,-0.27273
6414,3,12,42,2,-0.27273
6414,3,12,43,2,-0.27273
6414,3,12,44,1,0.45455
6414,3,12,45,1,-0.090909
6414,3,12,46,2,-0.18182
6414,3,12,47,1,0.27273
6414,3,12,48,1,-0.45455
6414,3,12,49,2,-0.45455
6414,3,12,50,1,0.45455
6414,3,12,51,2,0.090909
6414,4,13,1,1,0.090909
6414,4,13,2,1,0.18182
6414,4,13,3,1,0.090909
6414,4,13,4,1,-0.27273
6414,4,13,5,2,0.090909
6414,4,13,6,2,0.36364
6414,4,13,7,1,0.090909
6414,4,13,8,2,-0.36364
6414,4,13,9,1,0.090909
6414,4,13,10,2,0.45455
6414,4,13,11,2,-0.45455
6414,4,13,12,1,-0.090909
6414,4,13,13,2,-0.090909
6414,4,13,14,1,-0.27273
6414,4,13,15,2,-0.18182
6414,4,13,16,1,0.27273
6414,4,13,17,1,0.45455
6414,4,13,18,2,0.18182
6414,4,13,19,2,-0.18182
6414,4,13,20,1,0.45455
6414,4,13,21,1,0.36364
6414,4,13,22,1,0.090909
6414,4,13,23,2,-0.36364
6414,4,13,24,2,-0.36364
6414,4,13,25,2,-0.090909
6414,4,13,26,1,-0.27273
6414,4,13,27,2,0.18182
6414,4,13,28,2,0.18182
6414,4,13,29,2,-0.36364
6414,4,13,30,1,0.090909
6414,4,13,31,1,0.18182
6414,4,13,32,1,0.090909
6414,4,13,33,1,-0.090909
6414,4,13,34,2,-0.090909
6414,4,13,35,1,0.36364
6414,4,13,36,2,-0.18182
6414,4,13,37,2,-0.18182
6414,4,13,38,2,0.090909
6414,4,13,39,1,0.45455
6414,4,13,40,1,0.18182
6414,4,13,41,2,0.45455
6414,4,13,42,2,-0.090909
6414,4,13,43,1,-0.36364
6414,4,13,44,1,0.54545
6414,4,13,45,1,0.18182
6414,4,13,46,1,0.18182
6414,4,13,47,1,0.090909
6414,4,13,48,2,0.090909
6414,4,13,49,1,0.36364
6414,4,13,50,1,0.18182
6414,4,13,51,2,0.27273
6414,4,14,1,2,0.45455
6414,4,14,2,1,-0.63636
6414,4,14,3,2,0.27273
6414,4,14,4,1,-0.18182
6414,4,14,5,2,-0.63636
6414,4,14,6,2,-0.45455
6414,4,14,7,2,0.63636
6414,4,14,8,2,0.45455
6414,4,14,9,1,-0.81818
6414,4,14,10,2,0.18182
6414,4,14,11,2,-0.81818
6414,4,14,12,2,0.63636
6414,4,14,13,1,0.27273
6414,4,14,14,1,-0.27273
6414,4,14,15,1,-0.45455
6414,4,14,16,2,0.27273
6414,4,14,17,2,-0.45455
6414,4,14,18,1,0.63636
6414,4,14,19,2,-0.81818
6414,4,14,20,1,0.27273
6414,4,14,21,1,0.63636
6414,4,14,22,2,0.81818
6414,4,14,23,1,0.18182
6414,4,14,24,2,-0.81818
6414,4,14,25,1,0.45455
6414,4,14,26,1,0.45455
6414,4,14,27,1,0.45455
6414,4,14,28,2,-0.63636
6414,4,14,29,2,-0.63636
6414,4,14,30,2,-0.27273
6414,4,14,31,2,0.27273
6414,4,14,32,1,-0.45455
6414,4,14,33,2,0.090909
6414,4,14,34,2,-0.18182
6414,4,14,35,1,-0.72727
6414,4,14,36,2,-0.81818
6414,4,14,37,2,-0.45455
6414,4,14,38,2,-0.27273
6414,4,14,39,2,0.27273
6414,4,14,40,2,0.63636
6414,4,14,41,2,-0.18182
6414,4,14,42,1,0.45455
6414,4,14,43,1,0.18182
6414,4,14,44,2,-0.63636
6414,4,14,45,1,0.36364
6414,4,14,46,2,-0.63636
6414,4,14,47,1,0.63636
6414,4,14,48,2,-0.45455
6414,4,14,49,1,-0.81818
6414,4,14,50,2,0.54545
6414,4,14,51,2,-0.36364
6414,4,15,1,1,0.54545
6414,4,15,2,1,-0.81818
6414,4,15,3,2,-0.54545
6414,4,15,4,2,-0.27273
6414,4,15,5,2,0.45455
6414,4,15,6,2,-0.54545
6414,4,15,7,2,-0.81818
6414,4,15,8,1,0.54545
6414,4,15,9,1,0.18182
6414,4,15,10,2,0.72727
6414,4,15,11,1,-0.27273
6414,4,15,12,1,-0.36364
6414,4,15,13,1,-0.45455
6414,4,15,14,1,-0.36364
6414,4,15,15,2,-0.45455
6414,4,15,16,2,0.54545
6414,4,15,17,2,0.72727
6414,4,15,18,2,-0.36364
6414,4,15,19,2,-0.36364
6414,4,15,20,1,0.72727
6414,4,15,21,1,0.36364
6414,4,15,22,2,-0.54545
6414,4,15,23,1,-0.27273
6414,4,15,24,2,-0.81818
6414,4,15,25,1,0.45455
6414,4,15,26,2,-0.81818
6414,4,15,27,2,-0.54545
6414,4,15,28,2,0.27273
6414,4,15,29,2,-0.27273
6414,4,15,30,2,0.18182
6414,4,15,31,2,-0.45455
6414,4,15,32,2,-0.81818
6414,4,15,33,2,-0.45455
6414,4,15,34,1,-0.18182
6414,4,15,35,2,-0.54545
6414,4,15,36,2,0.090909
6414,4,15,37,2,-0.81818
6414,4,15,38,2,-0.63636
6414,4,15,39,2,0.54545
6414,4,15,40,1,0.54545
6414,4,15,41,1,-0.36364
6414,4,15,42,2,-0.45455
6414,4,15,43,2,0.63636
6414,4,15,44,2,-0.54545
6414,4,15,45,2,-0.27273
6414,4,15,46,2,-0.27273
6414,4,15,47,2,0.45455
6414,4,15,48,1,0.54545
6414,4,15,49,2,-0.45455
6414,4,15,50,2,-0.36364
6414,4,15,51,2,0.18182
6414,4,16,1,2,0.18182
6414,4,16,2,1,-0.45455
6414,4,16,3,2,0.63636
6414,4,16,4,1,-0.27273
6414,4,16,5,1,0.54545
6414,4,16,6,1,0.54545
6414,4,16,7,1,0.54545
6414,4,16,8,2,-0.090909
6414,4,16,9,1,0.54545
6414,4,16,10,2,-0.36364
6414,4,16,11,1,-0.090909
6414,4,16,12,1,-0.27273
6414,4,16,13,1,0.090909
6414,4,16,14,1,0.090909
6414,4,16,15,2,-0.45455
6414,4,16,16,1,0.36364
6414,4,16,17,1,0.54545
6414,4,16,18,1,-0.090909
6414,4,16,19,1,0.54545
6414,4,16,20,1,0.54545
6414,4,16,21,2,-0.090909
6414,4,16,22,1,0.45455
6414,4,16,23,2,-0.090909
6414,4,16,24,2,-0.54545
6414,4,16,25,2,-0.27273
6414,4,16,26,2,-0.45455
6414,4,16,27,2,-0.18182
6414,4,16,28,1,0.63636
6414,4,16,29,1,0.72727
6414,4,16,30,2,-0.090909
6414,4,16,31,2,-0.63636
6414,4,16,32,2,-0.45455
6414,4,16,33,1,-0.090909
6414,4,16,34,1,-0.090909
6414,4,16,35,2,-0.090909
6414,4,16,36,2,0.18182
6414,4,16,37,2,-0.090909
6414,4,16,38,1,0.72727
6414,4,16,39,1,0.27273
6414,4,16,40,1,0.63636
6414,4,16,41,2,-0.27273
6414,4,16,42,2,-0.27273
6414,4,16,43,2,-0.27273
6414,4,16,44,1,0.45455
6414,4,16,45,2,-0.090909
6414,4,16,46,2,-0.18182
6414,4,16,47,1,0.27273
6414,4,16,48,2,-0.45455
6414,4,16,49,2,-0.45455
6414,4,16,50,1,0.45455
6414,4,16,51,2,0.090909
6414,5,17,1,1,0.090909
6414,5,17,2,2,0.18182
6414,5,17,3,2,0.090909
6414,5,17,4,2,-0.27273
6414,5,17,5,1,0.090909
6414,5,17,6,1,0.36364
6414,5,17,7,2,0.090909
6414,5,17,8,2,-0.36364
6414,5,17,9,1,0.090909
6414,5,17,10,1,0.45455
6414,5,17,11,2,-0.45455
6414,5,17,12,2,-0.090909
6414,5,17,13,1,-0.090909
6414,5,17,14,2,-0.27273
6414,5,17,15,2,-0.18182
6414,5,17,16,2,0.27273
6414,5,17,17,1,0.45455
6414,5,17,18,2,0.18182
6414,5,17,19,2,-0.18182
6414,5,17,20,1,0.45455
6414,5,17,21,1,0.36364
6414,5,17,22,2,0.090909
6414,5,17,23,2,-0.36364
6414,5,17,24,1,-0.36364
6414,5,17,25,2,-0.090909
6414,5,17,26,1,-0.27273
6414,5,17,27,2,0.18182
