ID,sim_num,block_order,learning_trial,sim_choice,sim_approach_reward
3998,1,2,9,2,-0.63636
3998,1,2,10,1,-0.27273
3998,1,2,11,1,0.63636
3998,1,2,12,2,-0.81818
3998,1,2,13,2,0.27273
3998,1,2,14,2,0.72727
3998,1,2,15,2,0.81818
3998,1,2,16,1,0.27273
3998,1,2,17,2,-0.81818
3998,1,2,18,1,0.81818
3998,1,2,19,2,-0.81818
3998,1,2,20,2,-0.63636
3998,1,2,21,1,0.72727
3998,1,2,22,1,0.27273
3998,1,2,23,1,0.45455
3998,1,2,24,1,0.45455
3998,1,2,25,2,-0.27273
3998,1,2,26,2,0.090909
3998,1,2,27,2,-0.63636
3998,1,2,28,2,-0.81818
3998,1,2,29,2,-0.63636
3998,1,2,30,1,-0.54545
3998,1,2,31,1,0.72727
3998,1,2,32,1,0.36364
3998,1,2,33,1,0.72727
3998,1,2,34,1,0.63636
3998,1,2,35,1,-0.18182
3998,1,2,36,1,0.090909
3998,1,2,37,2,0.27273
3998,1,2,38,1,0.27273
3998,1,2,39,1,0.72727
3998,1,2,40,1,0.18182
3998,1,2,41,2,-0.81818
3998,1,2,42,1,0.45455
3998,1,2,43,1,0.63636
3998,1,2,44,2,-0.63636
3998,1,2,45,1,0.81818
3998,1,2,46,2,-0.27273
3998,1,2,47,1,0.63636
3998,1,2,48,1,-0.36364
3998,1,2,49,2,-0.45455
3998,1,2,50,1,0.45455
3998,1,2,51,1,0.63636
3998,1,3,1,1,0.18182
3998,1,3,2,1,0.45455
3998,1,3,3,1,-0.63636
3998,1,3,4,1,0.090909
3998,1,3,5,1,-0.45455
3998,1,3,6,2,0.81818
3998,1,3,7,2,0.18182
3998,1,3,8,1,-0.27273
3998,1,3,9,1,-0.36364
3998,1,3,10,2,-0.27273
3998,1,3,11,2,-0.63636
3998,1,3,12,1,0.54545
3998,1,3,13,1,0.81818
3998,1,3,14,1,0.54545
3998,1,3,15,1,0.090909
3998,1,3,16,1,0.090909
3998,1,3,17,2,-0.27273
3998,1,3,18,1,0.090909
3998,1,3,19,2,-0.36364
3998,1,3,20,2,-0.27273
3998,1,3,21,2,-0.27273
3998,1,3,22,1,-0.27273
3998,1,3,23,1,0.36364
3998,1,3,24,1,0.18182
3998,1,3,25,2,-0.36364
3998,1,3,26,1,0.54545
3998,1,3,27,1,0.18182
3998,1,3,28,1,0.81818
3998,1,3,29,1,0.18182
3998,1,3,30,2,0.18182
3998,1,3,31,1,0.45455
3998,1,3,32,1,0.54545
3998,1,3,33,2,-0.63636
3998,1,3,34,1,0.81818
3998,1,3,35,1,-0.45455
3998,1,3,36,1,0.81818
3998,1,3,37,2,-0.63636
3998,1,3,38,1,0.090909
3998,1,3,39,1,-0.81818
3998,1,3,40,1,-0.45455
3998,1,3,41,1,0.45455
3998,1,3,42,1,0.54545
3998,1,3,43,1,0.54545
3998,1,3,44,2,0.72727
3998,1,3,45,2,-0.63636
3998,1,3,46,2,-0.63636
3998,1,3,47,1,0.27273
3998,1,3,48,1,0.81818
3998,1,3,49,1,0.090909
3998,1,3,50,1,-0.54545
3998,1,3,51,2,-0.18182
3998,1,4,1,1,-0.54545
3998,1,4,2,1,0.090909
3998,1,4,3,1,-0.36364
3998,1,4,4,1,-0.18182
3998,1,4,5,2,0.27273
3998,1,4,6,1,-0.81818
3998,1,4,7,2,-0.63636
3998,1,4,8,2,-0.45455
3998,1,4,9,2,-0.36364
3998,1,4,10,1,-0.18182
3998,1,4,11,1,0.45455
3998,1,4,12,1,0.27273
3998,1,4,13,2,0.090909
3998,1,4,14,2,-0.45455
3998,1,4,15,2,0.45455
3998,1,4,16,1,0.45455
3998,1,4,17,2,-0.81818
3998,1,4,18,1,0.27273
3998,1,4,19,1,0.090909
3998,1,4,20,1,0.45455
3998,1,4,21,2,-0.18182
3998,1,4,22,2,-0.45455
3998,1,4,23,1,0.18182
3998,1,4,24,2,-0.45455
3998,1,4,25,2,-0.36364
3998,1,4,26,1,0.090909
3998,1,4,27,1,0.27273
3998,1,4,28,2,-0.45455
3998,1,4,29,1,-0.54545
3998,1,4,30,2,-0.63636
3998,1,4,31,2,-0.36364
3998,1,4,32,2,0.090909
3998,1,4,33,2,-0.63636
3998,1,4,34,2,-0.45455
3998,1,4,35,2,-0.18182
3998,1,4,36,1,0.27273
3998,1,4,37,1,0.81818
3998,1,4,38,1,0.63636
3998,1,4,39,2,-0.18182
3998,1,4,40,1,0.27273
3998,1,4,41,2,-0.27273
3998,1,4,42,2,-0.36364
3998,1,4,43,1,0.45455
3998,1,4,44,2,-0.81818
3998,1,4,45,2,0.54545
3998,1,4,46,2,-0.54545
3998,1,4,47,2,-0.36364
3998,1,4,48,1,0.090909
3998,1,4,49,1,0.45455
3998,1,4,50,1,0.36364
3998,1,4,51,1,-0.18182
3998,1,5,1,2,-0.45455
3998,1,5,2,2,0.36364
3998,1,5,3,2,0.18182
3998,1,5,4,1,-0.54545
3998,1,5,5,1,-0.090909
3998,1,5,6,1,0.090909
3998,1,5,7,2,-0.18182
3998,1,5,8,1,0.090909
3998,1,5,9,2,0.54545
3998,1,5,10,2,-0.18182
3998,1,5,11,1,0.36364
3998,1,5,12,1,-0.18182
3998,1,5,13,1,-0.36364
3998,1,5,14,2,-0.63636
3998,1,5,15,1,0.45455
3998,1,5,16,2,-0.27273
3998,1,5,17,1,0.45455
3998,1,5,18,1,0.090909
3998,1,5,19,2,-0.18182
3998,1,5,20,2,-0.36364
3998,1,5,21,1,0.27273
3998,1,5,22,1,-0.090909
3998,1,5,23,2,-0.54545
3998,1,5,24,2,-0.63636
3998,1,5,25,2,-0.36364
3998,1,5,26,1,0.18182
3998,1,5,27,1,-0.090909
3998,1,5,28,2,-0.63636
3998,1,5,29,1,0.27273
3998,1,5,30,2,-0.090909
3998,1,5,31,1,-0.18182
3998,1,5,32,1,0.18182
3998,1,5,33,1,0.45455
3998,1,5,34,1,0.36364
3998,1,5,35,1,0.45455
3998,1,5,36,2,-0.090909
3998,1,5,37,1,0.18182
3998,1,5,38,1,0.18182
3998,1,5,39,2,-0.54545
3998,1,5,40,2,-0.36364
3998,1,5,41,2,-0.45455
3998,1,5,42,2,-0.81818
3998,1,5,43,2,-0.45455
3998,1,5,44,2,-0.63636
3998,1,5,45,2,0.090909
3998,1,5,46,2,-0.090909
3998,1,5,47,1,0.36364
3998,1,5,48,1,-0.18182
3998,1,5,49,1,0.27273
3998,1,5,50,2,-0.27273
3998,1,5,51,2,-0.090909
3998,1,6,1,1,0.63636
3998,1,6,2,1,-0.27273
3998,1,6,3,1,-0.36364
3998,1,6,4,1,0.63636
3998,1,6,5,1,-0.090909
3998,1,6,6,1,0.18182
3998,1,6,7,1,0.36364
3998,1,6,8,1,0.18182
3998,1,6,9,1,-0.090909
3998,1,6,10,1,-0.18182
3998,1,6,11,1,-0.090909
3998,1,6,12,1,-0.45455
3998,1,6,13,1,-0.18182
3998,1,6,14,1,0.18182
3998,1,6,15,1,0.54545
3998,1,6,16,1,0.45455
3998,1,6,17,1,0.63636
3998,1,6,18,1,0.63636
3998,1,6,19,1,0.27273
3998,1,6,20,1,0.090909
3998,1,6,21,1,-0.18182
3998,1,6,22,2,0.090909
3998,1,6,23,2,0.090909
3998,1,6,24,1,0.54545
3998,1,6,25,2,-0.18182
3998,1,6,26,1,0.090909
3998,1,6,27,1,-0.090909
3998,1,6,28,1,0.45455
3998,1,6,29,2,-0.18182
3998,1,6,30,2,0.090909
3998,1,6,31,1,0.36364
3998,1,6,32,2,-0.27273
3998,1,6,33,1,0.45455
3998,1,6,34,2,-0.27273
3998,1,6,35,1,0.36364
3998,1,6,36,1,0.54545
3998,1,6,37,1,-0.45455
3998,1,6,38,2,-0.18182
3998,1,6,39,2,-0.36364
3998,1,6,40,2,-0.090909
3998,1,6,41,2,-0.18182
3998,1,6,42,1,0.45455
3998,1,6,43,2,-0.36364
3998,1,6,44,2,-0.090909
3998,1,6,45,1,-0.36364
3998,1,6,46,1,0.45455
3998,1,6,47,2,0.18182
3998,1,6,48,1,-0.18182
3998,1,6,49,2,-0.18182
3998,1,6,50,2,-0.18182
3998,1,6,51,2,-0.18182
3998,2,7,1,1,-0.45455
3998,2,7,2,2,-0.36364
3998,2,7,3,2,0.27273
3998,2,7,4,1,0.090909
3998,2,7,5,1,-0.090909
3998,2,7,6,1,0.36364
3998,2,7,7,2,-0.72727
3998,2,7,8,1,0.090909
3998,2,7,9,1,0.27273
3998,2,7,10,2,-0.72727
3998,2,7,11,2,-0.090909
3998,2,7,12,2,-0.72727
3998,2,7,13,2,0.45455
3998,2,7,14,1,0.18182
3998,2,7,15,1,0.27273
3998,2,7,16,1,-0.18182
3998,2,7,17,1,0.18182
3998,2,7,18,2,-0.090909
3998,2,7,19,2,-0.090909
3998,2,7,20,1,0.36364
3998,2,7,21,2,-0.36364
3998,2,7,22,2,0.18182
3998,2,7,23,2,-0.63636
3998,2,7,24,2,-0.63636
3998,2,7,25,1,0.18182
3998,2,7,26,1,-0.090909
3998,2,7,27,2,-0.36364
3998,2,7,28,2,-0.36364
3998,2,7,29,2,-0.54545
3998,2,7,30,1,0.36364
3998,2,7,31,2,-0.63636
3998,2,7,32,2,-0.090909
3998,2,7,33,2,0.18182
3998,2,7,34,1,0.27273
3998,2,7,35,1,0.27273
3998,2,7,36,2,0.18182
3998,2,7,37,1,0.18182
3998,2,7,38,2,-0.54545
3998,2,7,39,1,0.36364
3998,2,7,40,2,0.090909
3998,2,7,41,2,-0.72727
3998,2,7,42,1,-0.090909
3998,2,7,43,2,-0.36364
3998,2,7,44,1,0.54545
3998,2,7,45,1,0.45455
3998,2,7,46,1,0.72727
3998,2,7,47,1,0.18182
3998,2,7,48,2,-0.54545
3998,2,7,49,2,-0.90909
3998,2,7,50,2,-0.090909
3998,2,7,51,1,0.27273
3998,2,8,1,1,0.45455
3998,2,8,2,1,0.45455
3998,2,8,3,1,0.72727
3998,2,8,4,1,0.090909
3998,2,8,5,2,-0.81818
3998,2,8,6,1,-0.63636
3998,2,8,7,2,0.27273
3998,2,8,8,1,0.63636
3998,2,8,9,2,-0.63636
3998,2,8,10,1,-0.27273
3998,2,8,11,1,0.63636
3998,2,8,12,2,-0.81818
3998,2,8,13,2,0.27273
3998,2,8,14,1,0.72727
3998,2,8,15,1,0.81818
3998,2,8,16,1,0.27273
3998,2,8,17,2,-0.81818
3998,2,8,18,1,0.81818
3998,2,8,19,2,-0.81818
3998,2,8,20,2,-0.63636
3998,2,8,21,1,0.72727
3998,2,8,22,1,0.27273
3998,2,8,23,1,0.45455
3998,2,8,24,1,0.45455
3998,2,8,25,2,-0.27273
3998,2,8,26,1,0.090909
3998,2,8,27,2,-0.63636
3998,2,8,28,2,-0.81818
3998,2,8,29,2,-0.63636
3998,2,8,30,1,-0.54545
3998,2,8,31,1,0.72727
3998,2,8,32,2,0.36364
3998,2,8,33,1,0.72727
3998,2,8,34,1,0.63636
3998,2,8,35,1,-0.18182
3998,2,8,36,1,0.090909
3998,2,8,37,1,0.27273
3998,2,8,38,1,0.27273
3998,2,8,39,1,0.72727
3998,2,8,40,1,0.18182
3998,2,8,41,2,-0.81818
3998,2,8,42,1,0.45455
3998,2,8,43,1,0.63636
3998,2,8,44,2,-0.63636
3998,2,8,45,1,0.81818
3998,2,8,46,1,-0.27273
3998,2,8,47,1,0.63636
3998,2,8,48,1,-0.36364
3998,2,8,49,2,-0.45455
3998,2,8,50,1,0.45455
3998,2,8,51,1,0.63636
3998,2,9,1,2,0.18182
3998,2,9,2,2,0.45455
3998,2,9,3,1,-0.63636
3998,2,9,4,1,0.090909
3998,2,9,5,1,-0.45455
3998,2,9,6,1,0.81818
3998,2,9,7,1,0.18182
3998,2,9,8,2,-0.27273
3998,2,9,9,1,-0.36364
3998,2,9,10,2,-0.27273
3998,2,9,11,1,-0.63636
3998,2,9,12,1,0.54545
3998,2,9,13,1,0.81818
3998,2,9,14,1,0.54545
3998,2,9,15,1,0.090909
3998,2,9,16,1,0.090909
3998,2,9,17,2,-0.27273
3998,2,9,18,1,0.090909
3998,2,9,19,1,-0.36364
3998,2,9,20,1,-0.27273
3998,2,9,21,2,-0.27273
3998,2,9,22,1,-0.27273
3998,2,9,23,1,0.36364
3998,2,9,24,1,0.18182
3998,2,9,25,2,-0.36364
3998,2,9,26,1,0.54545
3998,2,9,27,2,0.18182
3998,2,9,28,1,0.81818
3998,2,9,29,1,0.18182
3998,2,9,30,1,0.18182
3998,2,9,31,1,0.45455
3998,2,9,32,1,0.54545
3998,2,9,33,2,-0.63636
3998,2,9,34,1,0.81818
3998,2,9,35,2,-0.45455
3998,2,9,36,1,0.81818
3998,2,9,37,2,-0.63636
3998,2,9,38,1,0.090909
3998,2,9,39,1,-0.81818
3998,2,9,40,2,-0.45455
3998,2,9,41,1,0.45455
3998,2,9,42,1,0.54545
3998,2,9,43,1,0.54545
3998,2,9,44,2,0.72727
3998,2,9,45,2,-0.63636
3998,2,9,46,2,-0.63636
3998,2,9,47,2,0.27273
3998,2,9,48,1,0.81818
3998,2,9,49,2,0.090909
3998,2,9,50,1,-0.54545
3998,2,9,51,2,-0.18182
3998,2,10,1,2,-0.54545
3998,2,10,2,1,0.090909
3998,2,10,3,2,-0.36364
3998,2,10,4,1,-0.18182
3998,2,10,5,2,0.27273
3998,2,10,6,1,-0.81818
3998,2,10,7,1,-0.63636
3998,2,10,8,1,-0.45455
3998,2,10,9,2,-0.36364
3998,2,10,10,1,-0.18182
3998,2,10,11,1,0.45455
3998,2,10,12,2,0.27273
3998,2,10,13,1,0.090909
3998,2,10,14,2,-0.45455
3998,2,10,15,1,0.45455
3998,2,10,16,1,0.45455
3998,2,10,17,2,-0.81818
3998,2,10,18,1,0.27273
3998,2,10,19,1,0.090909
3998,2,10,20,1,0.45455
3998,2,10,21,2,-0.18182
3998,2,10,22,2,-0.45455
3998,2,10,23,2,0.18182
3998,2,10,24,2,-0.45455
3998,2,10,25,2,-0.36364
3998,2,10,26,1,0.090909
3998,2,10,27,1,0.27273
3998,2,10,28,2,-0.45455
3998,2,10,29,2,-0.54545
3998,2,10,30,1,-0.63636
3998,2,10,31,2,-0.36364
3998,2,10,32,1,0.090909
3998,2,10,33,2,-0.63636
3998,2,10,34,2,-0.45455
3998,2,10,35,2,-0.18182
3998,2,10,36,1,0.27273
3998,2,10,37,1,0.81818
3998,2,10,38,2,0.63636
3998,2,10,39,2,-0.18182
3998,2,10,40,1,0.27273
3998,2,10,41,1,-0.27273
3998,2,10,42,2,-0.36364
3998,2,10,43,1,0.45455
3998,2,10,44,2,-0.81818
3998,2,10,45,1,0.54545
3998,2,10,46,2,-0.54545
3998,2,10,47,2,-0.36364
3998,2,10,48,1,0.090909
3998,2,10,49,1,0.45455
3998,2,10,50,2,0.36364
3998,2,10,51,2,-0.18182
3998,2,11,1,2,-0.45455
3998,2,11,2,1,0.36364
3998,2,11,3,1,0.18182
3998,2,11,4,1,-0.54545
3998,2,11,5,1,-0.090909
3998,2,11,6,1,0.090909
3998,2,11,7,2,-0.18182
3998,2,11,8,1,0.090909
3998,2,11,9,1,0.54545
3998,2,11,10,1,-0.18182
3998,2,11,11,1,0.36364
3998,2,11,12,2,-0.18182
3998,2,11,13,2,-0.36364
3998,2,11,14,1,-0.63636
3998,2,11,15,1,0.45455
3998,2,11,16,1,-0.27273
3998,2,11,17,1,0.45455
3998,2,11,18,2,0.090909
3998,2,11,19,1,-0.18182
3998,2,11,20,2,-0.36364
3998,2,11,21,1,0.27273
3998,2,11,22,2,-0.090909
3998,2,11,23,2,-0.54545
3998,2,11,24,2,-0.63636
3998,2,11,25,1,-0.36364
3998,2,11,26,1,0.18182
3998,2,11,27,2,-0.090909
3998,2,11,28,2,-0.63636
3998,2,11,29,1,0.27273
3998,2,11,30,1,-0.090909
3998,2,11,31,2,-0.18182
3998,2,11,32,1,0.18182
3998,2,11,33,1,0.45455
3998,2,11,34,1,0.36364
3998,2,11,35,1,0.45455
3998,2,11,36,2,-0.090909
3998,2,11,37,1,0.18182
3998,2,11,38,1,0.18182
3998,2,11,39,2,-0.54545
3998,2,11,40,1,-0.36364
3998,2,11,41,2,-0.45455
3998,2,11,42,2,-0.81818
3998,2,11,43,2,-0.45455
3998,2,11,44,2,-0.63636
3998,2,11,45,2,0.090909
3998,2,11,46,2,-0.090909
3998,2,11,47,1,0.36364
3998,2,11,48,1,-0.18182
3998,2,11,49,1,0.27273
3998,2,11,50,2,-0.27273
3998,2,11,51,2,-0.090909
3998,2,12,1,2,0.63636
3998,2,12,2,1,-0.27273
3998,2,12,3,2,-0.36364
3998,2,12,4,1,0.63636
3998,2,12,5,1,-0.090909
3998,2,12,6,1,0.18182
3998,2,12,7,1,0.36364
3998,2,12,8,1,0.18182
3998,2,12,9,1,-0.090909
3998,2,12,10,1,-0.18182
3998,2,12,11,2,-0.090909
3998,2,12,12,1,-0.45455
3998,2,12,13,1,-0.18182
3998,2,12,14,1,0.18182
3998,2,12,15,1,0.54545
3998,2,12,16,1,0.45455
3998,2,12,17,1,0.63636
3998,2,12,18,1,0.63636
3998,2,12,19,1,0.27273
3998,2,12,20,1,0.090909
3998,2,12,21,1,-0.18182
3998,2,12,22,1,0.090909
3998,2,12,23,2,0.090909
3998,2,12,24,1,0.54545
3998,2,12,25,1,-0.18182
3998,2,12,26,2,0.090909
3998,2,12,27,1,-0.090909
3998,2,12,28,1,0.45455
3998,2,12,29,2,-0.18182
3998,2,12,30,1,0.090909
3998,2,12,31,1,0.36364
3998,2,12,32,2,-0.27273
3998,2,12,33,2,0.45455
3998,2,12,34,2,-0.27273
3998,2,12,35,1,0.36364
3998,2,12,36,1,0.54545
3998,2,12,37,1,-0.45455
3998,2,12,38,2,-0.18182
3998,2,12,39,2,-0.36364
3998,2,12,40,1,-0.090909
3998,2,12,41,2,-0.18182
3998,2,12,42,1,0.45455
3998,2,12,43,2,-0.36364
3998,2,12,44,2,-0.090909
3998,2,12,45,1,-0.36364
3998,2,12,46,1,0.45455
3998,2,12,47,2,0.18182
3998,2,12,48,1,-0.18182
3998,2,12,49,2,-0.18182
3998,2,12,50,2,-0.18182
3998,2,12,51,2,-0.18182
3998,3,13,1,1,-0.45455
3998,3,13,2,1,-0.36364
3998,3,13,3,1,0.27273
3998,3,13,4,2,0.090909
3998,3,13,5,1,-0.090909
3998,3,13,6,1,0.36364
3998,3,13,7,2,-0.72727
3998,3,13,8,1,0.090909
3998,3,13,9,1,0.27273
3998,3,13,10,2,-0.72727
3998,3,13,11,1,-0.090909
3998,3,13,12,2,-0.72727
3998,3,13,13,1,0.45455
3998,3,13,14,1,0.18182
3998,3,13,15,1,0.27273
3998,3,13,16,1,-0.18182
3998,3,13,17,1,0.18182
3998,3,13,18,2,-0.090909
3998,3,13,19,1,-0.090909
3998,3,13,20,1,0.36364
3998,3,13,21,2,-0.36364
3998,3,13,22,2,0.18182
3998,3,13,23,2,-0.63636
3998,3,13,24,2,-0.63636
3998,3,13,25,1,0.18182
3998,3,13,26,2,-0.090909
3998,3,13,27,2,-0.36364
3998,3,13,28,2,-0.36364
3998,3,13,29,2,-0.54545
3998,3,13,30,1,0.36364
3998,3,13,31,2,-0.63636
3998,3,13,32,2,-0.090909
3998,3,13,33,1,0.18182
3998,3,13,34,2,0.27273
3998,3,13,35,1,0.27273
3998,3,13,36,1,0.18182
3998,3,13,37,1,0.18182
3998,3,13,38,2,-0.54545
3998,3,13,39,1,0.36364
3998,3,13,40,1,0.090909
3998,3,13,41,2,-0.72727
3998,3,13,42,1,-0.090909
3998,3,13,43,2,-0.36364
3998,3,13,44,1,0.54545
3998,3,13,45,1,0.45455
3998,3,13,46,2,0.72727
3998,3,13,47,2,0.18182
3998,3,13,48,2,-0.54545
3998,3,13,49,2,-0.90909
3998,3,13,50,2,-0.090909
3998,3,13,51,1,0.27273
3998,3,14,1,1,0.45455
3998,3,14,2,1,0.45455
3998,3,14,3,2,0.72727
3998,3,14,4,1,0.090909
3998,3,14,5,1,-0.81818
3998,3,14,6,1,-0.63636
3998,3,14,7,2,0.27273
3998,3,14,8,2,0.63636
3998,3,14,9,2,-0.63636
3998,3,14,10,1,-0.27273
3998,3,14,11,1,0.63636
3998,3,14,12,2,-0.81818
3998,3,14,13,2,0.27273
3998,3,14,14,1,0.72727
3998,3,14,15,2,0.81818
3998,3,14,16,1,0.27273
3998,3,14,17,2,-0.81818
3998,3,14,18,1,0.81818
3998,3,14,19,2,-0.81818
3998,3,14,20,2,-0.63636
3998,3,14,21,1,0.72727
3998,3,14,22,1,0.27273
3998,3,14,23,1,0.45455
3998,3,14,24,1,0.45455
3998,3,14,25,2,-0.27273
3998,3,14,26,1,0.090909
3998,3,14,27,2,-0.63636
3998,3,14,28,2,-0.81818
3998,3,14,29,2,-0.63636
3998,3,14,30,2,-0.54545
3998,3,14,31,1,0.72727
3998,3,14,32,2,0.36364
3998,3,14,33,1,0.72727
3998,3,14,34,1,0.63636
3998,3,14,35,1,-0.18182
3998,3,14,36,1,0.090909
3998,3,14,37,1,0.27273
3998,3,14,38,1,0.27273
3998,3,14,39,1,0.72727
3998,3,14,40,2,0.18182
3998,3,14,41,2,-0.81818
3998,3,14,42,1,0.45455
3998,3,14,43,1,0.63636
3998,3,14,44,2,-0.63636
3998,3,14,45,1,0.81818
3998,3,14,46,1,-0.27273
3998,3,14,47,1,0.63636
3998,3,14,48,2,-0.36364
3998,3,14,49,1,-0.45455
3998,3,14,50,1,0.45455
3998,3,14,51,1,0.63636
3998,3,15,1,2,0.18182
3998,3,15,2,2,0.45455
3998,3,15,3,1,-0.63636
3998,3,15,4,1,0.090909
3998,3,15,5,1,-0.45455
3998,3,15,6,1,0.81818
3998,3,15,7,1,0.18182
3998,3,15,8,1,-0.27273
3998,3,15,9,1,-0.36364
3998,3,15,10,1,-0.27273
3998,3,15,11,2,-0.63636
3998,3,15,12,2,0.54545
3998,3,15,13,1,0.81818
3998,3,15,14,1,0.54545
3998,3,15,15,1,0.090909
3998,3,15,16,1,0.090909
3998,3,15,17,1,-0.27273
3998,3,15,18,1,0.090909
3998,3,15,19,1,-0.36364
3998,3,15,20,2,-0.27273
3998,3,15,21,1,-0.27273
3998,3,15,22,2,-0.27273
3998,3,15,23,1,0.36364
3998,3,15,24,1,0.18182
3998,3,15,25,2,-0.36364
3998,3,15,26,1,0.54545
3998,3,15,27,2,0.18182
3998,3,15,28,1,0.81818
3998,3,15,29,1,0.18182
3998,3,15,30,1,0.18182
3998,3,15,31,1,0.45455
3998,3,15,32,1,0.54545
3998,3,15,33,2,-0.63636
3998,3,15,34,1,0.81818
3998,3,15,35,2,-0.45455
3998,3,15,36,1,0.81818
3998,3,15,37,2,-0.63636
3998,3,15,38,1,0.090909
3998,3,15,39,1,-0.81818
3998,3,15,40,2,-0.45455
3998,3,15,41,1,0.45455
3998,3,15,42,1,0.54545
3998,3,15,43,1,0.54545
3998,3,15,44,1,0.72727
3998,3,15,45,2,-0.63636
3998,3,15,46,2,-0.63636
3998,3,15,47,2,0.27273
3998,3,15,48,1,0.81818
3998,3,15,49,1,0.090909
3998,3,15,50,1,-0.54545
3998,3,15,51,1,-0.18182
3998,3,16,1,1,-0.54545
3998,3,16,2,1,0.090909
3998,3,16,3,1,-0.36364
3998,3,16,4,2,-0.18182
3998,3,16,5,2,0.27273
3998,3,16,6,2,-0.81818
3998,3,16,7,2,-0.63636
3998,3,16,8,2,-0.45455
3998,3,16,9,2,-0.36364
3998,3,16,10,2,-0.18182
3998,3,16,11,1,0.45455
3998,3,16,12,1,0.27273
3998,3,16,13,1,0.090909
3998,3,16,14,2,-0.45455
3998,3,16,15,1,0.45455
3998,3,16,16,1,0.45455
3998,3,16,17,2,-0.81818
3998,3,16,18,1,0.27273
3998,3,16,19,2,0.090909
3998,3,16,20,1,0.45455
3998,3,16,21,1,-0.18182
3998,3,16,22,2,-0.45455
3998,3,16,23,1,0.18182
3998,3,16,24,2,-0.45455
3998,3,16,25,2,-0.36364
3998,3,16,26,2,0.090909
3998,3,16,27,1,0.27273
3998,3,16,28,2,-0.45455
3998,3,16,29,2,-0.54545
3998,3,16,30,2,-0.63636
3998,3,16,31,2,-0.36364
3998,3,16,32,1,0.090909
3998,3,16,33,2,-0.63636
3998,3,16,34,2,-0.45455
3998,3,16,35,2,-0.18182
3998,3,16,36,1,0.27273
3998,3,16,37,1,0.81818
3998,3,16,38,1,0.63636
3998,3,16,39,2,-0.18182
3998,3,16,40,1,0.27273
3998,3,16,41,2,-0.27273
3998,3,16,42,2,-0.36364
3998,3,16,43,1,0.45455
3998,3,16,44,2,-0.81818
3998,3,16,45,1,0.54545
3998,3,16,46,2,-0.54545
3998,3,16,47,2,-0.36364
3998,3,16,48,2,0.090909
3998,3,16,49,1,0.45455
3998,3,16,50,1,0.36364
3998,3,16,51,2,-0.18182
3998,3,17,1,1,-0.45455
3998,3,17,2,1,0.36364
3998,3,17,3,2,0.18182
3998,3,17,4,1,-0.54545
3998,3,17,5,1,-0.090909
3998,3,17,6,1,0.090909
3998,3,17,7,2,-0.18182
3998,3,17,8,1,0.090909
3998,3,17,9,1,0.54545
3998,3,17,10,1,-0.18182
3998,3,17,11,1,0.36364
3998,3,17,12,2,-0.18182
3998,3,17,13,1,-0.36364
3998,3,17,14,2,-0.63636
3998,3,17,15,1,0.45455
3998,3,17,16,2,-0.27273
3998,3,17,17,2,0.45455
3998,3,17,18,2,0.090909
3998,3,17,19,2,-0.18182
3998,3,17,20,2,-0.36364
3998,3,17,21,1,0.27273
3998,3,17,22,2,-0.090909
3998,3,17,23,2,-0.54545
3998,3,17,24,2,-0.63636
3998,3,17,25,2,-0.36364
3998,3,17,26,1,0.18182
3998,3,17,27,2,-0.090909
3998,3,17,28,2,-0.63636
3998,3,17,29,1,0.27273
